epoch,step,task_1/learning_curve/train/acc,task_1/learning_curve/train/loss_cls,task_1/learning_curve/val/acc,task_1/learning_curve/val/loss_cls,task_1/train/acc,task_1/train/acc_batch,task_1/train/loss,task_1/train/loss_batch,task_1/train/loss_cls,task_1/train/loss_cls_batch,task_2/learning_curve/train/acc,task_2/learning_curve/train/loss_cls,task_2/learning_curve/val/acc,task_2/learning_curve/val/loss_cls,task_2/train/acc,task_2/train/acc_batch,task_2/train/loss,task_2/train/loss_batch,task_2/train/loss_cls,task_2/train/loss_cls_batch,task_3/learning_curve/train/acc,task_3/learning_curve/train/loss_cls,task_3/learning_curve/val/acc,task_3/learning_curve/val/loss_cls,task_3/train/acc,task_3/train/acc_batch,task_3/train/loss,task_3/train/loss_batch,task_3/train/loss_cls,task_3/train/loss_cls_batch,task_4/learning_curve/train/acc,task_4/learning_curve/train/loss_cls,task_4/learning_curve/val/acc,task_4/learning_curve/val/loss_cls,task_4/train/acc,task_4/train/acc_batch,task_4/train/loss,task_4/train/loss_batch,task_4/train/loss_cls,task_4/train/loss_cls_batch,task_5/learning_curve/train/acc,task_5/learning_curve/train/loss_cls,task_5/learning_curve/val/acc,task_5/learning_curve/val/loss_cls,task_5/train/acc,task_5/train/acc_batch,task_5/train/loss,task_5/train/loss_batch,task_5/train/loss_cls,task_5/train/loss_cls_batch
0,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930859386920929,1.0,0.2039165198802948,0.052734460681676865,0.15386465191841125,0.00352501031011343,,,,,,,,,,
0,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9402901530265808,1.0,0.1830168515443802,0.05024794861674309,0.13310949504375458,0.0016107147093862295,,,,,,,,,,
0,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947460949420929,0.984375,0.1669912487268448,0.09132882952690125,0.11730960756540298,0.04361093416810036,,,,,,,,,,
0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9566761255264282,0.07747405767440796,,,,,,,,,,,,,,,,
0,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9507492780685425,0.11006537079811096,,,,,,,,,,,,,,,,,,
1,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9444444179534912,1.0,0.15018540620803833,0.04825875908136368,0.10186245292425156,0.0006414601812139153,,,,,,,,,,
1,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9822198152542114,1.0,0.08102743327617645,0.04834838584065437,0.0331907719373703,0.0007619172101840377,,,,,,,,,,
1,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9891581535339355,1.0,0.0686773732304573,0.04738522320985794,0.02099207416176796,6.427717744372785e-05,,,,,,,,,,
1,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9920742511749268,1.0,0.06293215602636337,0.05120821297168732,0.015383186750113964,0.004029842559248209,,,,,,,,,,
1,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9933286309242249,1.0,0.06041601672768593,0.05047038197517395,0.012949001044034958,0.0033571901731193066,,,,,,,,,,
